* Block Type = 384-Well Block
* Calibration Background is expired  = Yes
* Calibration Background performed on  = 2012-12-07 13:11:03 PM EST
* Calibration FAM is expired  = Yes
* Calibration FAM performed on  = 2012-12-07 14:14:22 PM EST
* Calibration NED is expired  = Yes
* Calibration NED performed on  = 2012-12-07 14:37:51 PM EST
* Calibration ROI is expired  = Yes
* Calibration ROI performed on  = 2012-12-07 13:01:48 PM EST
* Calibration ROX is expired  = Yes
* Calibration ROX performed on  = 2012-12-07 14:25:41 PM EST
* Calibration SYBR is expired  = Yes
* Calibration SYBR performed on  = 2012-12-07 14:04:04 PM EST
* Calibration TAMRA is expired  = Yes
* Calibration TAMRA performed on  = 2012-12-07 14:46:31 PM EST
* Calibration Uniformity is expired  = Yes
* Calibration Uniformity performed on  = 2012-12-07 13:34:56 PM EST
* Calibration VIC is expired  = Yes
* Calibration VIC performed on  = 2012-12-07 13:52:46 PM EST
* Chemistry = SYBR_GREEN
* Experiment Barcode = A3067CEI
* Experiment Comments = 
* Experiment File Name = E:\untitled folder\379.eds
* Experiment Name = _A3067CEI
* Experiment Run End Time = 2013-04-18 20:46:17 PM EDT
* Experiment Type = Standard Curve
* Experiment User Name = 
* Instrument Name = AmbrosViiA7
* Instrument Serial Number = 278880816
* Instrument Type = ViiA 7
* Passive Reference = ROX
* Quantification Cycle Method = Ct
* Signal Smoothing On = false
* Stage/ Cycle where Analysis is performed = Stage 2, Step 2

[Results]
Well	Target Name	CT	Baseline Start	Baseline End	MTP
104	hsa-mir-4323	17.558	3	14	N
105	hsa-mir-339-5p	19.619	3	16	N
106	hsa-mir-501-5p	21.372	3	18	N
107	hsa-mir-132-3p	21.463	3	18	N
108	hsa-mir-29a-3p	17.646	3	14	N
109	hsa-mir-22-5p	21.862	3	19	N
110	hsa-mir-596	17.391	3	14	N
111	hsa-mir-191-5p	18.553	3	15	N
112	hsa-mir-103a-2-5p	22.265	3	19	N
113	hsa-let-7b-5p	19.961	3	17	N
114	hsa-mir-103a-3p	20.465	3	17	N
115	hsa-mir-489	22.611	3	19	Y
116	hsa-mir-4306	20.716	3	18	N
117	hsa-mir-378a-3p	19.559	3	16	N
118	hsa-mir-30e-3p	22.486	3	19	N
119	hsa-mir-107	22.317	3	19	Y
120	hsa-mir-382-5p	24.202	3	21	N
121	hsa-mir-484	17.107	3	14	N
122	hsa-mir-1281	15.186	3	12	N
123	hsa-mir-3653	24.940	3	22	N
124	hsa-mir-423-3p	17.816	3	15	N
125	hsa-mir-224-5p	24.688	3	21	Y
126	hsa-mir-877-3p	17.356	3	14	N
127	hsa-mir-4732-3p	19.718	3	16	N
128	hsa-mir-22-3p	18.223	3	15	N
129	hsa-mir-125b-5p	20.920	3	18	N
130	hsa-mir-203a	24.669	3	21	N
131	hsa-let-7i-5p	19.579	3	16	N
132	hsa-mir-454-3p	24.586	3	21	N
133	hsa-mir-3159	21.167	3	18	N
134	hsa-let-7f-1-3p	22.492	3	19	N
135	hsa-mir-548c-5p	20.010	3	17	N
136	hsa-mir-1913	18.387	3	15	N
137	hsa-mir-548e	23.672	3	20	N
138	hsa-mir-4770	22.020	3	19	Y
139	hsa-mir-186-5p	20.873	3	18	N
140	hsa-mir-10a-5p	22.780	3	20	N
141	hsa-mir-1203	18.298	3	15	N
142	hsa-mir-1280	14.610	3	11	N
143	hsa-mir-101-3p	18.237	3	15	N
144	hsa-mir-1910	17.008	3	14	N
145	hsa-mir-151a-3p	19.540	3	16	N
146	hsa-mir-196a-5p	21.635	3	18	N
147	hsa-mir-877-5p	17.477	3	14	N
148	hsa-mir-148b-3p	19.670	3	17	N
149	hsa-mir-100-5p	20.496	3	17	N
150	hsa-mir-4422	21.960	3	19	N
