* Block Type = 384-Well Block
* Calibration Background is expired  = Yes
* Calibration Background performed on  = 2012-12-07 13:11:03 PM EST
* Calibration FAM is expired  = Yes
* Calibration FAM performed on  = 2012-12-07 14:14:22 PM EST
* Calibration NED is expired  = Yes
* Calibration NED performed on  = 2012-12-07 14:37:51 PM EST
* Calibration ROI is expired  = Yes
* Calibration ROI performed on  = 2012-12-07 13:01:48 PM EST
* Calibration ROX is expired  = Yes
* Calibration ROX performed on  = 2012-12-07 14:25:41 PM EST
* Calibration SYBR is expired  = Yes
* Calibration SYBR performed on  = 2012-12-07 14:04:04 PM EST
* Calibration TAMRA is expired  = Yes
* Calibration TAMRA performed on  = 2012-12-07 14:46:31 PM EST
* Calibration Uniformity is expired  = Yes
* Calibration Uniformity performed on  = 2012-12-07 13:34:56 PM EST
* Calibration VIC is expired  = Yes
* Calibration VIC performed on  = 2012-12-07 13:52:46 PM EST
* Chemistry = SYBR_GREEN
* Experiment Barcode = C3006GG9
* Experiment Comments = 
* Experiment File Name = E:\untitled folder\_C3006GG9.eds
* Experiment Name = _C3006GG9
* Experiment Run End Time = 2013-04-13 03:13:57 AM EDT
* Experiment Type = Standard Curve
* Experiment User Name = 
* Instrument Name = AmbrosViiA7
* Instrument Serial Number = 278880816
* Instrument Type = ViiA 7
* Passive Reference = ROX
* Quantification Cycle Method = Ct
* Signal Smoothing On = false
* Stage/ Cycle where Analysis is performed = Stage 2, Step 2

[Results]
Well	Target Name	CT	Baseline Start	Baseline End	MTP
104	hsa-mir-4323	18.150	3	15	N
105	hsa-mir-339-5p	20.313	3	17	N
106	hsa-mir-501-5p	21.604	3	18	N
107	hsa-mir-132-3p	22.173	3	19	N
108	hsa-mir-29a-3p	21.207	3	18	N
109	hsa-mir-22-5p	23.178	3	20	N
110	hsa-mir-596	18.006	3	15	N
111	hsa-mir-191-5p	20.749	3	18	N
112	hsa-mir-103a-2-5p	22.641	3	19	N
113	hsa-let-7b-5p	21.310	3	18	N
114	hsa-mir-103a-3p	24.931	3	21	N
115	hsa-mir-489	22.377	3	19	N
116	hsa-mir-4306	22.826	3	20	N
117	hsa-mir-378a-3p	20.123	3	17	N
118	hsa-mir-30e-3p	23.874	3	21	N
119	hsa-mir-107	22.939	3	20	N
120	hsa-mir-382-5p	25.585	3	22	Y
121	hsa-mir-484	17.835	3	15	N
122	hsa-mir-1281	15.148	3	12	N
123	hsa-mir-3653	25.475	3	22	N
124	hsa-mir-423-3p	18.322	3	15	N
125	hsa-mir-224-5p	24.845	3	22	N
126	hsa-mir-877-3p	17.477	3	14	N
127	hsa-mir-4732-3p	20.413	3	17	N
128	hsa-mir-22-3p	17.295	3	14	N
129	hsa-mir-125b-5p	19.412	3	16	N
130	hsa-mir-203a	24.952	3	22	N
131	hsa-let-7i-5p	20.982	3	17	N
132	hsa-mir-454-3p	25.893	3	23	N
133	hsa-mir-3159	21.335	3	18	N
134	hsa-let-7f-1-3p	21.864	3	19	N
135	hsa-mir-548c-5p	20.757	3	18	N
136	hsa-mir-1913	18.207	3	15	N
137	hsa-mir-548e	25.480	3	22	Y
138	hsa-mir-4770	22.746	3	20	N
139	hsa-mir-186-5p	22.548	3	19	N
140	hsa-mir-10a-5p	24.145	3	21	N
141	hsa-mir-1203	18.985	3	16	N
142	hsa-mir-1280	15.012	3	12	N
143	hsa-mir-101-3p	18.546	3	15	N
144	hsa-mir-1910	17.348	3	14	N
145	hsa-mir-151a-3p	19.935	3	17	N
146	hsa-mir-196a-5p	21.803	3	19	N
147	hsa-mir-877-5p	17.996	3	15	N
148	hsa-mir-148b-3p	20.419	3	17	N
149	hsa-mir-100-5p	19.028	3	16	N
150	hsa-mir-4422	21.964	3	19	N
151	hsa-mir-18a-3p	21.841	3	19	N
152	hsa-mir-15a-5p	21.456	3	18	N
153	hsa-mir-134	21.880	3	18	N
154	hsa-mir-421	24.053	3	21	N
155	hsa-mir-181c-5p	24.070	3	21	N
156	hsa-mir-337-5p	25.779	3	23	N
157	hsa-mir-1537	28.609	3	25	N
158	hsa-mir-7-5p	25.136	3	22	N
159	hsa-mir-139-5p	21.835	3	19	N
160	hsa-mir-551a	22.797	3	20	N
161	hsa-mir-15a-3p	19.461	3	16	N
162	hsa-mir-339-3p	21.003	3	18	N
163	hsa-mir-340-5p	23.690	3	20	N
164	hsa-mir-30d-5p	22.431	3	19	N
165	hsa-mir-3923	22.561	3	19	N
166	hsa-let-7e-5p	25.472	3	22	N
167	hsa-mir-335-3p	22.456	3	19	N
168	hsa-mir-345-5p	20.061	3	17	N
169	hsa-mir-485-5p	23.329	3	20	N
170	hsa-mir-3183	22.107	3	19	N
171	hsa-mir-532-3p	20.334	3	17	N
172	hsa-mir-542-3p	26.898	3	24	Y
173	hsa-mir-199a-3p	22.949	3	20	N
174	hsa-mir-337-3p	24.172	3	21	N
175	hsa-mir-4301	20.679	3	18	N
176	hsa-mir-381-3p	20.822	3	18	N
