* Block Type = 384-Well Block
* Calibration Background is expired  = Yes
* Calibration Background performed on  = 2012-12-07 13:11:03 PM EST
* Calibration FAM is expired  = Yes
* Calibration FAM performed on  = 2012-12-07 14:14:22 PM EST
* Calibration NED is expired  = Yes
* Calibration NED performed on  = 2012-12-07 14:37:51 PM EST
* Calibration ROI is expired  = Yes
* Calibration ROI performed on  = 2012-12-07 13:01:48 PM EST
* Calibration ROX is expired  = Yes
* Calibration ROX performed on  = 2012-12-07 14:25:41 PM EST
* Calibration SYBR is expired  = Yes
* Calibration SYBR performed on  = 2012-12-07 14:04:04 PM EST
* Calibration TAMRA is expired  = Yes
* Calibration TAMRA performed on  = 2012-12-07 14:46:31 PM EST
* Calibration Uniformity is expired  = Yes
* Calibration Uniformity performed on  = 2012-12-07 13:34:56 PM EST
* Calibration VIC is expired  = Yes
* Calibration VIC performed on  = 2012-12-07 13:52:46 PM EST
* Chemistry = SYBR_GREEN
* Experiment Barcode = C300FKO5
* Experiment Comments = 
* Experiment File Name = E:\untitled folder\409.eds
* Experiment Name = _C300FKO5
* Experiment Run End Time = 2013-07-14 03:13:07 AM EDT
* Experiment Type = Standard Curve
* Experiment User Name = 
* Instrument Name = AmbrosViiA7
* Instrument Serial Number = 278880816
* Instrument Type = ViiA 7
* Passive Reference = ROX
* Quantification Cycle Method = Ct
* Signal Smoothing On = false
* Stage/ Cycle where Analysis is performed = Stage 2, Step 2

[Results]
Well	Target Name	CT	Baseline Start	Baseline End	MTP
104	hsa-mir-4323	23.854	3	20	N
105	hsa-mir-339-5p	25.176	3	22	N
106	hsa-mir-501-5p	27.315	3	24	Y
107	hsa-mir-132-3p	27.216	3	24	N
108	hsa-mir-29a-3p	21.561	3	19	N
109	hsa-mir-22-5p	25.400	3	22	N
110	hsa-mir-596	23.725	3	21	N
111	hsa-mir-191-5p	22.040	3	19	N
112	hsa-mir-103a-2-5p	27.913	3	24	Y
113	hsa-let-7b-5p	23.225	3	20	N
114	hsa-mir-103a-3p	24.277	3	21	N
115	hsa-mir-489	24.761	3	22	N
116	hsa-mir-4306	25.765	3	23	N
117	hsa-mir-378a-3p	22.157	3	19	N
118	hsa-mir-30e-3p	25.656	3	22	N
119	hsa-mir-107	28.242	3	25	Y
120	hsa-mir-382-5p	21.652	3	18	N
121	hsa-mir-484	21.161	3	18	N
122	hsa-mir-1281	20.478	3	17	N
123	hsa-mir-3653	27.075	3	24	N
124	hsa-mir-423-3p	22.567	3	19	N
125	hsa-mir-224-5p	28.067	3	25	N
126	hsa-mir-877-3p	22.913	3	20	N
127	hsa-mir-4732-3p	26.060	3	23	Y
128	hsa-mir-22-3p	20.652	3	17	N
129	hsa-mir-125b-5p	21.379	3	18	N
130	hsa-mir-203a	26.951	3	24	N
131	hsa-let-7i-5p	22.330	3	19	N
132	hsa-mir-454-3p	26.371	3	23	Y
133	hsa-mir-3159	26.439	3	23	N
134	hsa-let-7f-1-3p	26.614	3	23	N
135	hsa-mir-548c-5p	26.392	3	23	N
136	hsa-mir-1913	23.141	3	20	N
137	hsa-mir-548e	27.372	3	24	N
138	hsa-mir-4770	25.795	3	22	N
139	hsa-mir-186-5p	23.954	3	21	N
140	hsa-mir-10a-5p	25.982	3	23	N
141	hsa-mir-1203	24.815	3	22	N
142	hsa-mir-1280	17.566	3	14	N
143	hsa-mir-101-3p	20.936	3	18	N
144	hsa-mir-1910	22.476	3	19	N
145	hsa-mir-151a-3p	24.174	3	21	N
146	hsa-mir-196a-5p	25.732	3	22	N
147	hsa-mir-877-5p	21.832	3	19	N
148	hsa-mir-148b-3p	21.308	3	18	N
149	hsa-mir-100-5p	20.703	3	17	N
150	hsa-mir-4422	25.079	3	22	N
151	hsa-mir-18a-3p	26.643	3	23	N
152	hsa-mir-15a-5p	24.493	3	21	N
153	hsa-mir-134	26.386	3	23	Y
154	hsa-mir-421	23.436	3	20	N
155	hsa-mir-181c-5p	26.535	3	23	N
156	hsa-mir-337-5p	29.683	3	26	N
157	hsa-mir-1537	25.564	3	22	N
158	hsa-mir-7-5p	25.826	3	23	N
159	hsa-mir-139-5p	24.779	3	21	N
160	hsa-mir-551a	28.787	3	26	Y
161	hsa-mir-15a-3p	25.641	3	22	Y
162	hsa-mir-339-3p	25.035	3	22	N
163	hsa-mir-340-5p	25.158	3	22	N
164	hsa-mir-30d-5p	24.940	3	22	N
165	hsa-mir-3923	26.048	3	23	N
166	hsa-let-7e-5p	24.497	3	21	N
167	hsa-mir-335-3p	26.609	3	23	N
168	hsa-mir-345-5p	24.452	3	21	N
169	hsa-mir-485-5p	29.706	3	26	Y
170	hsa-mir-3183	23.904	3	21	N
171	hsa-mir-532-3p	23.955	3	21	N
172	hsa-mir-542-3p	25.620	3	22	N
173	hsa-mir-199a-3p	23.404	3	20	N
174	hsa-mir-337-3p	26.951	3	24	Y
175	hsa-mir-4301	23.630	3	20	N
176	hsa-mir-381-3p	27.306	3	24	Y
177	hsa-mir-412	25.567	3	22	Y
178	hsa-mir-505-3p	23.953	3	21	N
179	hsa-mir-136-3p	28.825	3	26	N
180	hsa-mir-363-3p	25.892	3	22	Y
181	hsa-mir-1301	24.462	3	21	N
182	hsa-let-7g-3p	25.220	3	22	N
183	hsa-mir-598	27.694	3	25	Y
184	hsa-mir-221-3p	21.723	3	19	N
185	hsa-mir-28-3p	21.128	3	18	N
186	hsa-mir-629-3p	24.088	3	21	N
187	hsa-mir-4267	25.545	3	22	Y
188	hsa-mir-3131	22.709	3	19	N
189	hsa-mir-124-3p	26.798	3	24	N
190	hsa-mir-155-5p	26.583	3	23	N
191	hsa-mir-486-3p	25.936	3	23	N
192	hsa-mir-26a-5p	21.134	3	18	N
193	hsa-mir-98-5p	29.533	3	26	N
194	hsa-mir-144-3p	22.460	3	19	N
195	hsa-mir-20a-5p	21.164	3	18	N
196	hsa-mir-195-5p	20.314	3	17	N
197	hsa-mir-3191-3p	24.398	3	21	N
198	hsa-mir-4454	14.970	3	12	N
199	hsa-mir-766-3p	21.303	3	18	N
200	hsa-mir-99b-5p	24.943	3	22	N
201	hsa-mir-140-5p	27.438	3	24	N
202	hsa-let-7d-3p	23.622	3	20	N
203	hsa-mir-328	16.807	3	14	N
204	hsa-mir-652-3p	24.933	3	22	N
205	hsa-mir-133a	27.961	3	25	N
206	hsa-mir-379-5p	29.028	3	26	N
207	hsa-mir-27a-3p	19.785	3	17	N
208	hsa-mir-664a-3p	28.421	3	25	Y
209	hsa-mir-185-5p	24.309	3	21	N
210	hsa-mir-519b-5p	26.406	3	23	N
211	hsa-mir-4258	23.690	3	20	N
212	hsa-mir-141-3p	27.834	3	25	N
213	hsa-mir-370	24.555	3	21	N
214	hsa-let-7f-2-3p	28.798	3	26	N
215	hsa-mir-23b-3p	22.825	3	20	N
216	hsa-mir-378h	27.041	3	24	N
217	hsa-mir-122-5p	16.732	3	13	N
218	hsa-mir-424-3p	26.825	3	24	N
219	hsa-mir-542-5p	27.251	3	24	Y
220	hsa-mir-433	24.906	3	22	N
221	hsa-mir-140-3p	24.496	3	21	N
222	hsa-mir-1976	23.909	3	21	N
223	hsa-mir-24-3p	21.489	3	18	N
224	hsa-let-7d-5p	23.972	3	21	N
225	hsa-mir-215	27.855	3	25	N
226	hsa-mir-548d-5p	25.543	3	22	N
227	hsa-mir-130b-3p	23.367	3	20	N
228	hsa-mir-1183	21.843	3	19	N
229	hsa-let-7a-5p	24.692	3	21	N
230	hsa-mir-4505	21.136	3	18	N
231	hsa-mir-208a	17.918	3	15	N
232	hsa-mir-211-5p	29.244	3	26	N
233	hsa-mir-1247-5p	19.322	3	16	N
234	hsa-mir-378g	22.295	3	19	N
235	hsa-mir-485-3p	25.300	3	22	N
236	hsa-mir-9-5p	28.773	3	25	N
237	hsa-mir-148a-3p	19.603	3	16	N
238	hsa-mir-5095	24.438	3	21	N
239	hsa-mir-409-3p	27.661	3	24	Y
240	hsa-mir-361-5p	26.533	3	23	N
