* Block Type = 384-Well Block
* Calibration Background is expired  = Yes
* Calibration Background performed on  = 2012-12-07 13:11:03 PM EST
* Calibration FAM is expired  = Yes
* Calibration FAM performed on  = 2012-12-07 14:14:22 PM EST
* Calibration NED is expired  = Yes
* Calibration NED performed on  = 2012-12-07 14:37:51 PM EST
* Calibration ROI is expired  = Yes
* Calibration ROI performed on  = 2012-12-07 13:01:48 PM EST
* Calibration ROX is expired  = Yes
* Calibration ROX performed on  = 2012-12-07 14:25:41 PM EST
* Calibration SYBR is expired  = Yes
* Calibration SYBR performed on  = 2012-12-07 14:04:04 PM EST
* Calibration TAMRA is expired  = Yes
* Calibration TAMRA performed on  = 2012-12-07 14:46:31 PM EST
* Calibration Uniformity is expired  = Yes
* Calibration Uniformity performed on  = 2012-12-07 13:34:56 PM EST
* Calibration VIC is expired  = Yes
* Calibration VIC performed on  = 2012-12-07 13:52:46 PM EST
* Chemistry = SYBR_GREEN
* Experiment Barcode = C300FKO3
* Experiment Comments = 
* Experiment File Name = E:\untitled folder\433.eds
* Experiment Name = _C300FKO3
* Experiment Run End Time = 2013-07-13 04:18:52 AM EDT
* Experiment Type = Standard Curve
* Experiment User Name = 
* Instrument Name = AmbrosViiA7
* Instrument Serial Number = 278880816
* Instrument Type = ViiA 7
* Passive Reference = ROX
* Quantification Cycle Method = Ct
* Signal Smoothing On = false
* Stage/ Cycle where Analysis is performed = Stage 2, Step 2

[Results]
Well	Target Name	CT	Baseline Start	Baseline End	MTP
144	hsa-mir-1910	18.240	3	15	N
145	hsa-mir-151a-3p	20.594	3	17	N
146	hsa-mir-196a-5p	22.582	3	19	N
147	hsa-mir-877-5p	18.733	3	16	N
148	hsa-mir-148b-3p	17.287	3	14	N
149	hsa-mir-100-5p	15.833	3	13	N
150	hsa-mir-4422	22.844	3	19	N
151	hsa-mir-18a-3p	22.192	3	19	Y
152	hsa-mir-15a-5p	18.902	3	16	N
153	hsa-mir-134	22.594	3	19	Y
154	hsa-mir-421	21.890	3	18	N
155	hsa-mir-181c-5p	24.086	3	21	N
156	hsa-mir-337-5p	25.916	3	23	N
157	hsa-mir-1537	24.352	3	21	N
158	hsa-mir-7-5p	23.405	3	20	N
159	hsa-mir-139-5p	22.331	3	19	N
160	hsa-mir-551a	23.796	3	21	N
161	hsa-mir-15a-3p	21.023	3	18	N
162	hsa-mir-339-3p	21.936	3	19	N
163	hsa-mir-340-5p	21.859	3	19	N
164	hsa-mir-30d-5p	19.440	3	16	N
165	hsa-mir-3923	23.345	3	20	N
166	hsa-let-7e-5p	23.700	3	21	N
167	hsa-mir-335-3p	23.572	3	20	Y
168	hsa-mir-345-5p	20.480	3	17	N
169	hsa-mir-485-5p	24.127	3	21	N
170	hsa-mir-3183	23.232	3	20	N
171	hsa-mir-532-3p	20.500	3	17	N
172	hsa-mir-542-3p	24.731	3	22	N
173	hsa-mir-199a-3p	20.686	3	17	N
174	hsa-mir-337-3p	24.861	3	22	N
175	hsa-mir-4301	20.988	3	18	N
176	hsa-mir-381-3p	22.078	3	19	N
177	hsa-mir-412	21.357	3	18	N
178	hsa-mir-505-3p	18.738	3	16	N
179	hsa-mir-136-3p	25.416	3	22	N
180	hsa-mir-363-3p	21.144	3	18	N
181	hsa-mir-1301	21.288	3	18	N
182	hsa-let-7g-3p	19.875	3	17	N
183	hsa-mir-598	22.877	3	20	Y
184	hsa-mir-221-3p	17.895	3	15	N
185	hsa-mir-28-3p	20.677	3	17	N
186	hsa-mir-629-3p	20.942	3	18	N
187	hsa-mir-4267	20.900	3	18	N
188	hsa-mir-3131	18.442	3	15	N
189	hsa-mir-124-3p	22.539	3	19	N
190	hsa-mir-155-5p	25.212	3	22	N
191	hsa-mir-486-3p	23.884	3	21	N
192	hsa-mir-26a-5p	18.725	3	16	N
193	hsa-mir-98-5p	26.315	3	23	N
194	hsa-mir-144-3p	18.330	3	15	N
195	hsa-mir-20a-5p	17.318	3	14	N
196	hsa-mir-195-5p	15.216	3	12	N
197	hsa-mir-3191-3p	19.940	3	17	N
198	hsa-mir-4454	15.599	3	12	N
199	hsa-mir-766-3p	16.621	3	13	N
200	hsa-mir-99b-5p	22.236	3	19	N
201	hsa-mir-140-5p	26.363	3	23	N
202	hsa-let-7d-3p	19.934	3	17	N
203	hsa-mir-328	17.978	3	15	N
204	hsa-mir-652-3p	22.293	3	19	N
205	hsa-mir-133a	24.058	3	21	N
206	hsa-mir-379-5p	28.443	3	25	Y
207	hsa-mir-27a-3p	16.367	3	13	N
208	hsa-mir-664a-3p	23.532	3	20	Y
209	hsa-mir-185-5p	18.656	3	16	N
210	hsa-mir-519b-5p	23.010	3	20	N
211	hsa-mir-4258	19.613	3	16	N
212	hsa-mir-141-3p	25.590	3	22	Y
213	hsa-mir-370	20.954	3	18	N
214	hsa-let-7f-2-3p	25.303	3	22	N
215	hsa-mir-23b-3p	18.941	3	16	N
216	hsa-mir-378h	22.100	3	19	N
217	hsa-mir-122-5p	12.322	3	9	N
218	hsa-mir-424-3p	22.905	3	20	N
219	hsa-mir-542-5p	24.396	3	21	N
220	hsa-mir-433	21.566	3	18	N
221	hsa-mir-140-3p	20.521	3	17	N
222	hsa-mir-1976	19.336	3	16	N
223	hsa-mir-24-3p	17.444	3	14	N
224	hsa-let-7d-5p	20.491	3	17	N
225	hsa-mir-215	24.869	3	22	N
226	hsa-mir-548d-5p	20.959	3	18	N
227	hsa-mir-130b-3p	18.799	3	16	N
228	hsa-mir-1183	17.124	3	14	N
229	hsa-let-7a-5p	22.582	3	19	N
230	hsa-mir-4505	16.843	3	14	N
231	hsa-mir-208a	15.620	3	12	N
232	hsa-mir-211-5p	24.756	3	21	N
233	hsa-mir-1247-5p	17.962	3	15	N
234	hsa-mir-378g	17.354	3	14	N
235	hsa-mir-485-3p	21.025	3	18	N
236	hsa-mir-9-5p	27.279	3	24	N
237	hsa-mir-148a-3p	15.276	3	12	N
238	hsa-mir-5095	20.757	3	18	N
239	hsa-mir-409-3p	25.172	3	22	N
240	hsa-mir-361-5p	23.956	3	21	N
241	hsa-mir-331-3p	23.366	3	20	N
242	hsa-mir-30c-5p	20.738	3	17	N
243	hsa-mir-487b	22.901	3	20	N
244	hsa-mir-32-5p	23.811	3	21	N
245	hsa-mir-3176	20.445	3	17	N
246	hsa-mir-192-5p	19.898	3	17	N
247	hsa-mir-181a-5p	23.335	3	20	N
248	hsa-mir-1287	22.789	3	20	N
249	hsa-mir-378e	21.131	3	18	N
250	hsa-mir-320b	17.537	3	14	N
251	hsa-mir-671-3p	20.498	3	17	N
252	hsa-mir-374a-5p	24.096	3	21	N
253	hsa-mir-450a-5p	28.654	3	26	N
254	hsa-mir-3613-3p	22.646	3	19	N
255	hsa-mir-342-3p	21.270	3	18	N
256	hsa-mir-3689a-5p	23.114	3	20	N
257	hsa-mir-4302	22.110	3	19	N
258	hsa-mir-183-5p	24.467	3	21	N
259	hsa-mir-27b-3p	17.040	3	14	N
260	hsa-mir-15b-5p	19.283	3	16	N
261	hsa-mir-424-5p	17.083	3	14	N
262	hsa-mir-373-5p	18.480	3	15	N
263	hsa-mir-374b-5p	23.936	3	20	N
264	hsa-mir-375	22.507	3	19	N
265	hsa-mir-574-3p	16.051	3	13	N
266	hsa-mir-4524a-3p	24.609	3	21	N
267	hsa-mir-191-3p	23.004	3	20	N
268	hsa-mir-17-5p	18.834	3	16	N
269	hsa-mir-7-1-3p	23.854	3	21	N
270	hsa-mir-720	14.319	3	11	N
271	hsa-mir-675-3p	20.870	3	18	N
272	hsa-mir-128	21.080	3	18	N
273	hsa-mir-23b-5p	23.432	3	20	Y
274	hsa-mir-181c-3p	24.721	3	22	N
275	hsa-let-7f-5p	23.141	3	20	Y
276	hsa-mir-1225-3p	16.474	3	13	N
277	hsa-mir-301b	25.055	3	22	Y
278	hsa-mir-26b-5p	21.331	3	18	N
279	hsa-mir-885-5p	17.421	3	14	N
280	hsa-mir-4286	17.790	3	15	N
281	hsa-mir-3622a-5p	18.067	3	15	Y
282	hsa-mir-3185	21.228	3	18	N
283	hsa-mir-629-5p	22.292	3	19	N
284	hsa-mir-4296	18.890	3	16	N
285	hsa-mir-31-5p	23.776	3	21	N
286	hsa-mir-483-5p	18.632	3	15	N
287	hsa-mir-23a-3p	18.310	3	15	N
288	hsa-mir-301a-3p	24.375	3	21	N
289	hsa-mir-181d	23.149	3	20	N
290	hsa-mir-99a-5p	16.055	3	13	N
291	hsa-mir-330-5p	20.902	3	18	N
292	hsa-mir-335-5p	22.622	3	19	N
293	hsa-mir-4289	22.645	3	19	N
294	hsa-mir-146b-5p	23.143	3	20	N
295	hsa-mir-744-5p	22.722	3	20	N
296	hsa-mir-2355-5p	26.549	3	23	N
297	hsa-mir-16-5p	13.994	3	11	N
298	hsa-mir-490-3p	20.698	3	17	N
299	hsa-mir-34c-3p	18.935	3	16	N
300	hsa-mir-136-5p	25.361	3	22	N
301	hsa-mir-106b-5p	17.708	3	15	N
302	hsa-mir-196b-3p	22.506	3	19	N
303	hsa-mir-378a-5p	21.373	3	18	N
304	hsa-mir-145-3p	23.909	3	21	N
305	hsa-mir-320e	20.636	3	17	N
306	hsa-mir-874	22.465	3	19	Y
307	hsa-mir-4274	16.912	3	14	N
308	hsa-mir-200a-3p	26.193	3	23	N
309	hsa-mir-340-3p	26.494	3	23	N
310	hsa-mir-1260b	16.487	3	13	N
311	hsa-mir-126-3p	17.757	3	14	N
312	hsa-mir-326	18.434	3	15	N
313	hsa-mir-223-3p	18.914	3	16	N
314	hsa-mir-219-1-3p	22.300	3	19	N
315	hsa-mir-25-3p	16.494	3	13	N
316	hsa-mir-210	20.709	3	18	N
317	hsa-mir-19a-3p	18.345	3	15	N
318	hsa-mir-17-3p	22.926	3	20	N
319	hsa-mir-151a-5p	20.093	3	17	N
320	hsa-mir-320a	15.059	3	12	N
321	hsa-mir-625-3p	22.709	3	20	N
322	hsa-mir-15b-3p	22.008	3	19	N
323	hsa-mir-30a-5p	17.957	3	15	N
324	hsa-mir-206	24.155	3	21	N
325	hsa-mir-4538	18.209	3	15	Y
326	hsa-mir-1237-3p	19.904	3	17	N
327	hsa-mir-19b-3p	18.609	3	15	N
328	hsa-mir-142-3p	18.956	3	16	N
329	hsa-mir-30e-5p	17.967	3	15	N
330	hsa-mir-499a-5p	23.201	3	20	N
331	hsa-mir-1307-3p	23.287	3	20	N
332	hsa-mir-500a-5p	23.503	3	20	N
333	hsa-mir-204-5p	25.266	3	22	N
334	hsa-mir-20b-5p	19.165	3	16	N
335	hsa-mir-200c-3p	24.242	3	21	N
336	hsa-mir-190a	26.782	3	24	N
337	hsa-mir-193b-3p	20.511	3	17	N
338	hsa-mir-425-3p	22.596	3	19	N
339	hsa-mir-576-5p	24.900	3	22	N
340	hsa-mir-590-3p	27.919	3	25	N
341	hsa-mir-10b-5p	24.002	3	21	N
342	hsa-mir-96-5p	26.142	3	23	N
343	hsa-mir-1277-3p	29.830	3	27	N
344	hsa-mir-486-5p	12.330	3	9	N
345	hsa-mir-188-5p	20.347	3	17	N
346	hsa-mir-615-5p	24.184	3	21	N
347	hsa-mir-30a-3p	21.971	3	19	Y
348	hsa-mir-378i	21.627	3	19	N
349	hsa-mir-93-5p	18.518	3	15	N
350	hsa-mir-154-5p	24.400	3	21	N
351	hsa-mir-425-5p	21.616	3	18	N
352	hsa-mir-362-3p	22.333	3	19	N
353	hsa-mir-92a-3p	13.874	3	11	N
354	hsa-mir-222-3p	19.176	3	16	N
355	hsa-mir-296-5p	21.571	3	18	N
356	hsa-mir-365a-3p	21.743	3	18	N
357	hsa-mir-551b-3p	25.970	3	23	N
358	hsa-mir-2467-3p	19.098	3	16	N
359	hsa-mir-2355-3p	25.075	3	22	Y
360	hsa-mir-200b-3p	25.511	3	22	N
361	hsa-mir-18a-5p	21.193	3	18	N
362	hsa-mir-142-5p	19.189	3	16	N
363	hsa-mir-487a	23.060	3	20	N
364	hsa-mir-145-5p	21.528	3	18	N
365	hsa-mir-1233-3p	18.960	3	16	N
366	hsa-mir-369-3p	25.961	3	23	N
367	hsa-mir-637	20.205	3	17	N
368	hsa-mir-202-3p	22.083	3	19	N
369	hsa-mir-942	22.005	3	19	N
370	hsa-mir-4688	19.593	3	16	N
371	hsa-mir-197-3p	18.801	3	16	N
372	hsa-mir-126-5p	18.403	3	15	N
373	cel-mir-39	20.142	3	17	N
374	cel-mir-39	20.207	3	17	N
375	SNORD61	21.504	3	18	N
376	SNORD68	22.762	3	20	N
377	SNORD72	28.104	3	25	N
378	SNORD95	16.459	3	13	N
379	SNORD96A	24.067	3	21	N
380	RNU6-2	25.024	3	22	N
381	miRTC	16.801	3	14	N
382	miRTC	16.737	3	13	N
383	PPC	18.184	3	15	N
384	PPC	18.108	3	15	N
