* Block Type = 384-Well Block
* Calibration Background is expired  = Yes
* Calibration Background performed on  = 2012-12-07 13:11:03 PM EST
* Calibration FAM is expired  = Yes
* Calibration FAM performed on  = 2012-12-07 14:14:22 PM EST
* Calibration NED is expired  = Yes
* Calibration NED performed on  = 2012-12-07 14:37:51 PM EST
* Calibration ROI is expired  = Yes
* Calibration ROI performed on  = 2012-12-07 13:01:48 PM EST
* Calibration ROX is expired  = Yes
* Calibration ROX performed on  = 2012-12-07 14:25:41 PM EST
* Calibration SYBR is expired  = Yes
* Calibration SYBR performed on  = 2012-12-07 14:04:04 PM EST
* Calibration TAMRA is expired  = Yes
* Calibration TAMRA performed on  = 2012-12-07 14:46:31 PM EST
* Calibration Uniformity is expired  = Yes
* Calibration Uniformity performed on  = 2012-12-07 13:34:56 PM EST
* Calibration VIC is expired  = Yes
* Calibration VIC performed on  = 2012-12-07 13:52:46 PM EST
* Chemistry = SYBR_GREEN
* Experiment Barcode = C3006GGC
* Experiment Comments = 
* Experiment File Name = E:\untitled folder\90.eds
* Experiment Name = _C3006GGC
* Experiment Run End Time = 2013-04-13 05:08:38 AM EDT
* Experiment Type = Standard Curve
* Experiment User Name = 
* Instrument Name = AmbrosViiA7
* Instrument Serial Number = 278880816
* Instrument Type = ViiA 7
* Passive Reference = ROX
* Quantification Cycle Method = Ct
* Signal Smoothing On = false
* Stage/ Cycle where Analysis is performed = Stage 2, Step 2

[Results]
Well	Target Name	CT	Baseline Start	Baseline End	MTP
170	hsa-mir-3183	20.490	3	17	N
171	hsa-mir-532-3p	17.554	3	14	N
172	hsa-mir-542-3p	24.396	3	21	N
173	hsa-mir-199a-3p	20.957	3	18	N
174	hsa-mir-337-3p	21.497	3	18	N
175	hsa-mir-4301	18.891	3	16	N
176	hsa-mir-381-3p	17.971	3	15	N
177	hsa-mir-412	17.681	3	14	N
178	hsa-mir-505-3p	17.645	3	15	N
179	hsa-mir-136-3p	23.929	3	21	N
180	hsa-mir-363-3p	22.772	3	20	N
181	hsa-mir-1301	17.577	3	15	N
182	hsa-let-7g-3p	15.999	3	13	N
183	hsa-mir-598	19.832	3	16	N
184	hsa-mir-221-3p	17.972	3	15	N
185	hsa-mir-28-3p	17.633	3	15	N
186	hsa-mir-629-3p	17.079	3	14	N
187	hsa-mir-4267	17.214	3	14	N
188	hsa-mir-3131	14.676	3	11	N
189	hsa-mir-124-3p	18.745	3	15	N
190	hsa-mir-155-5p	25.616	3	22	N
191	hsa-mir-486-3p	22.529	3	19	N
192	hsa-mir-26a-5p	18.186	3	15	N
193	hsa-mir-98-5p	25.444	3	22	N
194	hsa-mir-144-3p	19.379	3	16	N
195	hsa-mir-20a-5p	18.353	3	15	N
196	hsa-mir-195-5p	18.728	3	16	N
197	hsa-mir-3191-3p	16.262	3	13	N
198	hsa-mir-4454	13.879	3	11	N
199	hsa-mir-766-3p	13.189	3	10	Y
200	hsa-mir-99b-5p	21.898	3	19	N
201	hsa-mir-140-5p	25.458	3	22	N
202	hsa-let-7d-3p	17.182	3	14	N
203	hsa-mir-328	21.807	3	19	N
204	hsa-mir-652-3p	20.790	3	18	N
205	hsa-mir-133a	20.673	3	17	N
206	hsa-mir-379-5p	24.561	3	21	N
207	hsa-mir-27a-3p	16.736	3	14	N
208	hsa-mir-664a-3p	19.192	3	16	N
209	hsa-mir-185-5p	19.222	3	16	N
210	hsa-mir-519b-5p	18.475	3	15	N
211	hsa-mir-4258	16.101	3	13	N
212	hsa-mir-141-3p	22.767	3	19	N
213	hsa-mir-370	17.514	3	14	N
214	hsa-let-7f-2-3p	22.388	3	19	N
215	hsa-mir-23b-3p	16.579	3	13	N
216	hsa-mir-378h	20.289	3	17	N
217	hsa-mir-122-5p	10.555	3	7	N
218	hsa-mir-424-3p	19.561	3	16	N
219	hsa-mir-542-5p	21.870	3	19	N
220	hsa-mir-433	18.137	3	15	N
221	hsa-mir-140-3p	20.522	3	17	N
222	hsa-mir-1976	15.655	3	12	N
223	hsa-mir-24-3p	16.867	3	14	N
224	hsa-let-7d-5p	21.301	3	18	N
225	hsa-mir-215	22.608	3	19	N
226	hsa-mir-548d-5p	17.143	3	14	N
227	hsa-mir-130b-3p	18.135	3	15	N
228	hsa-mir-1183	13.935	3	11	N
229	hsa-let-7a-5p	22.469	3	19	N
230	hsa-mir-4505	13.445	3	10	N
231	hsa-mir-208a	15.937	3	13	N
232	hsa-mir-211-5p	21.762	3	19	N
233	hsa-mir-1247-5p	17.410	3	14	N
234	hsa-mir-378g	15.713	3	12	N
235	hsa-mir-485-3p	17.131	3	14	N
236	hsa-mir-9-5p	25.294	3	22	N
237	hsa-mir-148a-3p	13.807	3	11	N
238	hsa-mir-5095	18.026	3	15	N
239	hsa-mir-409-3p	21.664	3	18	N
240	hsa-mir-361-5p	22.139	3	19	N
241	hsa-mir-331-3p	19.982	3	17	N
242	hsa-mir-30c-5p	18.868	3	16	N
243	hsa-mir-487b	19.153	3	16	N
244	hsa-mir-32-5p	23.376	3	20	N
245	hsa-mir-3176	16.942	3	14	N
246	hsa-mir-192-5p	18.668	3	15	N
247	hsa-mir-181a-5p	21.075	3	18	N
248	hsa-mir-1287	20.316	3	17	N
249	hsa-mir-378e	18.397	3	15	N
250	hsa-mir-320b	15.244	3	12	N
251	hsa-mir-671-3p	16.823	3	14	N
252	hsa-mir-374a-5p	23.277	3	20	N
253	hsa-mir-450a-5p	26.220	3	23	N
254	hsa-mir-3613-3p	18.735	3	16	N
255	hsa-mir-342-3p	19.428	3	16	N
256	hsa-mir-3689a-5p	19.609	3	16	N
257	hsa-mir-4302	18.392	3	15	N
258	hsa-mir-183-5p	22.457	3	19	N
259	hsa-mir-27b-3p	16.128	3	13	N
260	hsa-mir-15b-5p	20.168	3	17	N
261	hsa-mir-424-5p	18.709	3	16	N
262	hsa-mir-373-5p	16.551	3	13	N
263	hsa-mir-374b-5p	22.971	3	20	N
264	hsa-mir-375	19.292	3	16	N
265	hsa-mir-574-3p	12.801	3	10	N
266	hsa-mir-4524a-3p	21.226	3	18	N
267	hsa-mir-191-3p	19.457	3	16	N
268	hsa-mir-17-5p	19.589	3	16	N
269	hsa-mir-7-1-3p	19.679	3	16	N
270	hsa-mir-720	13.315	3	10	N
271	hsa-mir-675-3p	17.502	3	14	N
272	hsa-mir-128	21.139	3	18	N
273	hsa-mir-23b-5p	20.902	3	18	N
274	hsa-mir-181c-3p	21.078	3	18	N
275	hsa-let-7f-5p	23.438	3	20	N
276	hsa-mir-1225-3p	15.366	3	12	N
277	hsa-mir-301b	22.715	3	19	N
278	hsa-mir-26b-5p	20.865	3	18	N
279	hsa-mir-885-5p	15.548	3	12	N
280	hsa-mir-4286	14.975	3	12	N
281	hsa-mir-3622a-5p	14.578	3	11	N
282	hsa-mir-3185	17.878	3	15	N
283	hsa-mir-629-5p	22.249	3	19	N
284	hsa-mir-4296	15.373	3	12	N
285	hsa-mir-31-5p	19.984	3	17	N
286	hsa-mir-483-5p	16.103	3	13	N
287	hsa-mir-23a-3p	18.691	3	15	N
288	hsa-mir-301a-3p	22.891	3	20	N
289	hsa-mir-181d	22.421	3	19	N
