* Block Type = 384-Well Block
* Calibration Background is expired  = Yes
* Calibration Background performed on  = 2012-12-07 13:11:03 PM EST
* Calibration FAM is expired  = Yes
* Calibration FAM performed on  = 2012-12-07 14:14:22 PM EST
* Calibration NED is expired  = Yes
* Calibration NED performed on  = 2012-12-07 14:37:51 PM EST
* Calibration ROI is expired  = Yes
* Calibration ROI performed on  = 2012-12-07 13:01:48 PM EST
* Calibration ROX is expired  = Yes
* Calibration ROX performed on  = 2012-12-07 14:25:41 PM EST
* Calibration SYBR is expired  = Yes
* Calibration SYBR performed on  = 2012-12-07 14:04:04 PM EST
* Calibration TAMRA is expired  = Yes
* Calibration TAMRA performed on  = 2012-12-07 14:46:31 PM EST
* Calibration Uniformity is expired  = Yes
* Calibration Uniformity performed on  = 2012-12-07 13:34:56 PM EST
* Calibration VIC is expired  = Yes
* Calibration VIC performed on  = 2012-12-07 13:52:46 PM EST
* Chemistry = SYBR_GREEN
* Experiment Barcode = C3009UAS
* Experiment Comments = 
* Experiment File Name = E:\untitled folder\476.eds
* Experiment Name = _C3009UAS
* Experiment Run End Time = 2013-06-25 19:51:37 PM EDT
* Experiment Type = Standard Curve
* Experiment User Name = 
* Instrument Name = AmbrosViiA7
* Instrument Serial Number = 278880816
* Instrument Type = ViiA 7
* Passive Reference = ROX
* Quantification Cycle Method = Ct
* Signal Smoothing On = false
* Stage/ Cycle where Analysis is performed = Stage 2, Step 2

[Results]
Well	Target Name	CT	Baseline Start	Baseline End	MTP
104	hsa-mir-4323	17.433	3	14	N
105	hsa-mir-339-5p	19.584	3	17	N
106	hsa-mir-501-5p	20.951	3	18	N
107	hsa-mir-132-3p	20.856	3	17	N
108	hsa-mir-29a-3p	14.001	3	11	N
109	hsa-mir-22-5p	16.585	3	13	N
110	hsa-mir-596	17.753	3	15	N
111	hsa-mir-191-5p	19.200	3	16	N
112	hsa-mir-103a-2-5p	22.123	3	19	N
113	hsa-let-7b-5p	19.258	3	16	N
114	hsa-mir-103a-3p	19.835	3	17	N
115	hsa-mir-489	21.456	3	18	N
116	hsa-mir-4306	20.525	3	17	N
117	hsa-mir-378a-3p	14.536	3	11	N
118	hsa-mir-30e-3p	21.936	3	19	N
119	hsa-mir-107	21.381	3	18	N
120	hsa-mir-382-5p	23.467	3	20	N
121	hsa-mir-484	16.164	3	13	N
122	hsa-mir-1281	15.092	3	12	N
123	hsa-mir-3653	23.711	3	20	N
124	hsa-mir-423-3p	16.332	3	13	N
125	hsa-mir-224-5p	23.911	3	20	N
126	hsa-mir-877-3p	17.239	3	14	N
127	hsa-mir-4732-3p	19.500	3	16	N
128	hsa-mir-22-3p	11.545	3	9	N
129	hsa-mir-125b-5p	16.314	3	13	N
130	hsa-mir-203a	23.901	3	21	N
131	hsa-let-7i-5p	18.667	3	15	N
132	hsa-mir-454-3p	26.986	3	24	N
133	hsa-mir-3159	20.885	3	18	N
134	hsa-let-7f-1-3p	21.789	3	18	N
135	hsa-mir-548c-5p	19.968	3	16	N
136	hsa-mir-1913	17.755	3	15	N
137	hsa-mir-548e	23.729	3	21	N
138	hsa-mir-4770	21.240	3	18	N
139	hsa-mir-186-5p	20.082	3	17	N
140	hsa-mir-10a-5p	21.892	3	19	N
141	hsa-mir-1203	18.111	3	15	N
142	hsa-mir-1280	14.150	3	11	N
143	hsa-mir-101-3p	14.499	3	11	N
144	hsa-mir-1910	16.598	3	13	N
145	hsa-mir-151a-3p	19.340	3	16	N
146	hsa-mir-196a-5p	21.035	3	18	N
147	hsa-mir-877-5p	17.111	3	14	N
148	hsa-mir-148b-3p	15.710	3	12	N
149	hsa-mir-100-5p	14.715	3	12	N
150	hsa-mir-4422	21.909	3	19	N
151	hsa-mir-18a-3p	20.858	3	18	N
152	hsa-mir-15a-5p	19.144	3	16	N
153	hsa-mir-134	20.692	3	18	N
154	hsa-mir-421	22.854	3	20	N
155	hsa-mir-181c-5p	21.950	3	19	Y
156	hsa-mir-337-5p	22.387	3	19	N
157	hsa-mir-1537	23.521	3	21	N
158	hsa-mir-7-5p	24.177	3	21	N
159	hsa-mir-139-5p	20.634	3	17	N
160	hsa-mir-551a	22.352	3	19	N
161	hsa-mir-15a-3p	19.575	3	16	N
162	hsa-mir-339-3p	20.333	3	17	N
163	hsa-mir-340-5p	21.668	3	18	N
164	hsa-mir-30d-5p	19.592	3	17	N
165	hsa-mir-3923	22.231	3	19	N
166	hsa-let-7e-5p	24.871	3	22	N
167	hsa-mir-335-3p	22.296	3	19	N
168	hsa-mir-345-5p	18.707	3	15	N
169	hsa-mir-485-5p	22.029	3	19	N
170	hsa-mir-3183	22.329	3	19	Y
171	hsa-mir-532-3p	19.035	3	16	N
172	hsa-mir-542-3p	23.873	3	21	N
173	hsa-mir-199a-3p	17.974	3	15	N
174	hsa-mir-337-3p	23.912	3	21	Y
175	hsa-mir-4301	18.852	3	16	N
176	hsa-mir-381-3p	20.410	3	17	N
177	hsa-mir-412	19.771	3	16	N
178	hsa-mir-505-3p	20.500	3	17	N
179	hsa-mir-136-3p	21.628	3	18	N
180	hsa-mir-363-3p	20.853	3	18	N
181	hsa-mir-1301	19.515	3	16	N
182	hsa-let-7g-3p	18.485	3	15	N
183	hsa-mir-598	21.444	3	18	N
184	hsa-mir-221-3p	17.528	3	14	N
185	hsa-mir-28-3p	19.371	3	16	N
186	hsa-mir-629-3p	18.829	3	15	N
187	hsa-mir-4267	19.054	3	16	N
188	hsa-mir-3131	16.733	3	14	N
189	hsa-mir-124-3p	20.619	3	17	N
190	hsa-mir-155-5p	20.887	3	18	N
191	hsa-mir-486-3p	20.568	3	17	N
192	hsa-mir-26a-5p	19.373	3	16	N
193	hsa-mir-98-5p	28.201	3	25	N
194	hsa-mir-144-3p	18.510	3	15	N
195	hsa-mir-20a-5p	18.530	3	15	N
196	hsa-mir-195-5p	16.065	3	13	N
197	hsa-mir-3191-3p	18.254	3	15	N
198	hsa-mir-4454	15.843	3	13	N
199	hsa-mir-766-3p	15.018	3	12	N
200	hsa-mir-99b-5p	20.145	3	17	N
201	hsa-mir-140-5p	27.165	3	24	N
202	hsa-let-7d-3p	18.602	3	15	N
203	hsa-mir-328	20.172	3	17	N
204	hsa-mir-652-3p	22.039	3	19	N
205	hsa-mir-133a	18.376	3	15	N
206	hsa-mir-379-5p	25.967	3	22	N
207	hsa-mir-27a-3p	15.318	3	12	N
208	hsa-mir-664a-3p	21.773	3	19	N
209	hsa-mir-185-5p	19.457	3	16	N
210	hsa-mir-519b-5p	20.795	3	18	N
211	hsa-mir-4258	17.371	3	14	N
212	hsa-mir-141-3p	24.948	3	22	N
213	hsa-mir-370	19.397	3	16	N
214	hsa-let-7f-2-3p	23.949	3	21	N
215	hsa-mir-23b-3p	17.263	3	14	N
216	hsa-mir-378h	19.393	3	16	N
217	hsa-mir-122-5p	11.855	3	9	N
218	hsa-mir-424-3p	21.239	3	18	N
219	hsa-mir-542-5p	23.478	3	20	N
220	hsa-mir-433	19.946	3	17	Y
221	hsa-mir-140-3p	19.237	3	16	N
222	hsa-mir-1976	17.648	3	14	N
223	hsa-mir-24-3p	16.007	3	13	N
224	hsa-let-7d-5p	23.233	3	20	N
225	hsa-mir-215	23.753	3	21	N
226	hsa-mir-548d-5p	19.340	3	16	N
227	hsa-mir-130b-3p	17.743	3	14	N
228	hsa-mir-1183	15.238	3	12	N
229	hsa-let-7a-5p	25.328	3	22	N
230	hsa-mir-4505	14.219	3	11	N
231	hsa-mir-208a	17.671	3	15	N
232	hsa-mir-211-5p	23.725	3	20	N
233	hsa-mir-1247-5p	16.646	3	14	N
234	hsa-mir-378g	14.554	3	11	N
235	hsa-mir-485-3p	19.468	3	16	N
236	hsa-mir-9-5p	27.703	3	25	N
237	hsa-mir-148a-3p	14.569	3	11	N
238	hsa-mir-5095	17.542	3	14	N
239	hsa-mir-409-3p	23.548	3	20	N
240	hsa-mir-361-5p	21.424	3	18	N
241	hsa-mir-331-3p	21.700	3	19	N
242	hsa-mir-30c-5p	20.275	3	17	N
243	hsa-mir-487b	21.163	3	18	N
244	hsa-mir-32-5p	21.573	3	18	N
245	hsa-mir-3176	18.929	3	16	N
246	hsa-mir-192-5p	17.414	3	14	N
247	hsa-mir-181a-5p	21.296	3	18	N
248	hsa-mir-1287	20.808	3	18	N
249	hsa-mir-378e	18.422	3	15	N
250	hsa-mir-320b	16.626	3	13	N
251	hsa-mir-671-3p	18.664	3	15	N
252	hsa-mir-374a-5p	25.860	3	22	N
253	hsa-mir-450a-5p	28.152	3	25	N
254	hsa-mir-3613-3p	21.038	3	18	N
255	hsa-mir-342-3p	20.100	3	17	N
256	hsa-mir-3689a-5p	21.838	3	18	N
257	hsa-mir-4302	20.097	3	17	N
258	hsa-mir-183-5p	24.323	3	21	N
259	hsa-mir-27b-3p	17.127	3	14	N
260	hsa-mir-15b-5p	18.632	3	15	N
261	hsa-mir-424-5p	16.034	3	13	N
262	hsa-mir-373-5p	18.081	3	15	N
263	hsa-mir-374b-5p	24.591	3	21	N
264	hsa-mir-375	20.492	3	17	N
