* Block Type = 384-Well Block
* Calibration Background is expired  = Yes
* Calibration Background performed on  = 2012-12-07 13:11:03 PM EST
* Calibration FAM is expired  = Yes
* Calibration FAM performed on  = 2012-12-07 14:14:22 PM EST
* Calibration NED is expired  = Yes
* Calibration NED performed on  = 2012-12-07 14:37:51 PM EST
* Calibration ROI is expired  = Yes
* Calibration ROI performed on  = 2012-12-07 13:01:48 PM EST
* Calibration ROX is expired  = Yes
* Calibration ROX performed on  = 2012-12-07 14:25:41 PM EST
* Calibration SYBR is expired  = Yes
* Calibration SYBR performed on  = 2012-12-07 14:04:04 PM EST
* Calibration TAMRA is expired  = Yes
* Calibration TAMRA performed on  = 2012-12-07 14:46:31 PM EST
* Calibration Uniformity is expired  = Yes
* Calibration Uniformity performed on  = 2012-12-07 13:34:56 PM EST
* Calibration VIC is expired  = Yes
* Calibration VIC performed on  = 2012-12-07 13:52:46 PM EST
* Chemistry = SYBR_GREEN
* Experiment Barcode = C3009UA6
* Experiment Comments = 
* Experiment File Name = E:\untitled folder\545.eds
* Experiment Name = _C3009UA6
* Experiment Run End Time = 2013-06-26 04:01:55 AM EDT
* Experiment Type = Standard Curve
* Experiment User Name = 
* Instrument Name = AmbrosViiA7
* Instrument Serial Number = 278880816
* Instrument Type = ViiA 7
* Passive Reference = ROX
* Quantification Cycle Method = Ct
* Signal Smoothing On = false
* Stage/ Cycle where Analysis is performed = Stage 2, Step 2

[Results]
Well	Target Name	CT	Baseline Start	Baseline End	MTP
104	hsa-mir-4323	17.767	3	15	N
105	hsa-mir-339-5p	20.251	3	17	N
106	hsa-mir-501-5p	20.886	3	18	N
107	hsa-mir-132-3p	21.363	3	18	N
108	hsa-mir-29a-3p	20.365	3	17	N
109	hsa-mir-22-5p	20.941	3	18	N
110	hsa-mir-596	17.548	3	14	N
111	hsa-mir-191-5p	20.223	3	17	N
112	hsa-mir-103a-2-5p	22.011	3	19	N
113	hsa-let-7b-5p	20.778	3	18	N
114	hsa-mir-103a-3p	22.051	3	19	N
115	hsa-mir-489	20.803	3	18	N
116	hsa-mir-4306	22.115	3	19	N
117	hsa-mir-378a-3p	18.499	3	15	N
118	hsa-mir-30e-3p	22.963	3	20	N
119	hsa-mir-107	22.514	3	19	N
120	hsa-mir-382-5p	23.345	3	20	N
121	hsa-mir-484	17.838	3	15	N
122	hsa-mir-1281	14.903	3	12	N
123	hsa-mir-3653	24.324	3	21	N
124	hsa-mir-423-3p	17.882	3	15	N
125	hsa-mir-224-5p	25.073	3	22	Y
126	hsa-mir-877-3p	17.234	3	14	N
127	hsa-mir-4732-3p	19.964	3	17	N
128	hsa-mir-22-3p	15.486	3	12	N
129	hsa-mir-125b-5p	17.720	3	15	N
130	hsa-mir-203a	24.490	3	21	N
131	hsa-let-7i-5p	21.149	3	18	N
132	hsa-mir-454-3p	26.452	3	23	N
133	hsa-mir-3159	20.614	3	18	N
134	hsa-let-7f-1-3p	21.075	3	18	N
135	hsa-mir-548c-5p	20.407	3	17	N
136	hsa-mir-1913	17.705	3	15	N
137	hsa-mir-548e	24.656	3	21	N
138	hsa-mir-4770	22.066	3	19	N
139	hsa-mir-186-5p	22.154	3	19	N
140	hsa-mir-10a-5p	23.648	3	20	N
141	hsa-mir-1203	18.593	3	15	N
142	hsa-mir-1280	14.563	3	11	N
143	hsa-mir-101-3p	20.604	3	17	N
144	hsa-mir-1910	16.970	3	14	N
145	hsa-mir-151a-3p	19.490	3	16	N
146	hsa-mir-196a-5p	21.044	3	18	N
147	hsa-mir-877-5p	17.174	3	14	N
148	hsa-mir-148b-3p	19.480	3	16	N
149	hsa-mir-100-5p	18.422	3	15	N
150	hsa-mir-4422	21.439	3	18	N
151	hsa-mir-18a-3p	21.387	3	18	N
152	hsa-mir-15a-5p	21.986	3	19	N
153	hsa-mir-134	21.053	3	18	N
154	hsa-mir-421	23.046	3	20	N
155	hsa-mir-181c-5p	23.079	3	20	N
156	hsa-mir-337-5p	24.271	3	21	N
157	hsa-mir-1537	26.667	3	23	N
158	hsa-mir-7-5p	24.951	3	22	N
159	hsa-mir-139-5p	21.375	3	18	N
160	hsa-mir-551a	22.216	3	19	N
161	hsa-mir-15a-3p	18.806	3	16	N
162	hsa-mir-339-3p	20.319	3	17	N
163	hsa-mir-340-5p	23.762	3	21	N
164	hsa-mir-30d-5p	21.401	3	18	N
165	hsa-mir-3923	21.994	3	19	N
166	hsa-let-7e-5p	25.061	3	22	N
167	hsa-mir-335-3p	21.694	3	19	N
168	hsa-mir-345-5p	19.521	3	16	N
169	hsa-mir-485-5p	23.065	3	20	N
