* Block Type = 384-Well Block
* Calibration Background is expired  = Yes
* Calibration Background performed on  = 2012-12-07 13:11:03 PM EST
* Calibration FAM is expired  = Yes
* Calibration FAM performed on  = 2012-12-07 14:14:22 PM EST
* Calibration NED is expired  = Yes
* Calibration NED performed on  = 2012-12-07 14:37:51 PM EST
* Calibration ROI is expired  = Yes
* Calibration ROI performed on  = 2012-12-07 13:01:48 PM EST
* Calibration ROX is expired  = Yes
* Calibration ROX performed on  = 2012-12-07 14:25:41 PM EST
* Calibration SYBR is expired  = Yes
* Calibration SYBR performed on  = 2012-12-07 14:04:04 PM EST
* Calibration TAMRA is expired  = Yes
* Calibration TAMRA performed on  = 2012-12-07 14:46:31 PM EST
* Calibration Uniformity is expired  = Yes
* Calibration Uniformity performed on  = 2012-12-07 13:34:56 PM EST
* Calibration VIC is expired  = Yes
* Calibration VIC performed on  = 2012-12-07 13:52:46 PM EST
* Chemistry = SYBR_GREEN
* Experiment Barcode = 
* Experiment Comments = 
* Experiment File Name = E:\untitled folder\2013-04-19 395.eds
* Experiment Name = 2013-04-19 395
* Experiment Run End Time = 2013-04-19 15:19:16 PM EDT
* Experiment Type = Standard Curve
* Experiment User Name = 
* Instrument Name = AmbrosViiA7
* Instrument Serial Number = 278880816
* Instrument Type = ViiA 7
* Passive Reference = ROX
* Quantification Cycle Method = Ct
* Signal Smoothing On = false
* Stage/ Cycle where Analysis is performed = Stage 2, Step 2

[Results]
Well	Target Name	CT	Baseline Start	Baseline End	MTP
104	hsa-mir-4323	21.983	3	19	N
105	hsa-mir-339-5p	24.331	3	21	N
106	hsa-mir-501-5p	24.692	3	21	N
107	hsa-mir-132-3p	24.431	3	21	N
108	hsa-mir-29a-3p	19.627	3	16	N
109	hsa-mir-22-5p	21.966	3	19	N
110	hsa-mir-596	21.004	3	18	N
111	hsa-mir-191-5p	20.756	3	17	N
112	hsa-mir-103a-2-5p	25.845	3	23	N
113	hsa-let-7b-5p	19.873	3	17	N
114	hsa-mir-103a-3p	23.180	3	20	N
115	hsa-mir-489	22.589	3	19	N
116	hsa-mir-4306	25.418	3	22	Y
117	hsa-mir-378a-3p	19.488	3	16	N
118	hsa-mir-30e-3p	23.801	3	21	N
119	hsa-mir-107	24.778	3	22	N
120	hsa-mir-382-5p	24.088	3	21	N
121	hsa-mir-484	19.645	3	16	N
122	hsa-mir-1281	18.401	3	15	N
123	hsa-mir-3653	26.842	3	24	N
124	hsa-mir-423-3p	21.140	3	18	N
125	hsa-mir-224-5p	26.522	3	23	N
126	hsa-mir-877-3p	21.111	3	18	N
127	hsa-mir-4732-3p	23.872	3	21	N
128	hsa-mir-22-3p	16.450	3	13	N
129	hsa-mir-125b-5p	16.966	3	14	N
130	hsa-mir-203a	26.278	3	23	N
131	hsa-let-7i-5p	18.954	3	15	N
132	hsa-mir-454-3p	26.861	3	24	N
133	hsa-mir-3159	23.959	3	21	N
134	hsa-let-7f-1-3p	24.364	3	21	Y
135	hsa-mir-548c-5p	24.223	3	21	N
136	hsa-mir-1913	21.181	3	18	N
137	hsa-mir-548e	26.265	3	23	N
138	hsa-mir-4770	26.165	3	23	N
139	hsa-mir-186-5p	23.131	3	20	N
140	hsa-mir-10a-5p	24.014	3	21	N
141	hsa-mir-1203	22.766	3	20	N
142	hsa-mir-1280	16.984	3	14	N
143	hsa-mir-101-3p	20.327	3	17	N
144	hsa-mir-1910	20.767	3	18	N
145	hsa-mir-151a-3p	21.578	3	18	N
146	hsa-mir-196a-5p	24.995	3	22	N
147	hsa-mir-877-5p	20.972	3	18	N
148	hsa-mir-148b-3p	16.988	3	14	N
149	hsa-mir-100-5p	18.612	3	15	N
150	hsa-mir-4422	23.706	3	21	N
151	hsa-mir-18a-3p	24.910	3	22	N
152	hsa-mir-15a-5p	21.996	3	19	N
153	hsa-mir-134	24.970	3	21	N
154	hsa-mir-421	24.367	3	21	N
155	hsa-mir-181c-5p	27.429	3	24	N
156	hsa-mir-337-5p	28.471	3	25	Y
157	hsa-mir-1537	28.392	3	25	N
158	hsa-mir-7-5p	24.655	3	21	N
159	hsa-mir-139-5p	23.517	3	20	N
160	hsa-mir-551a	26.476	3	23	N
161	hsa-mir-15a-3p	22.481	3	19	N
162	hsa-mir-339-3p	24.415	3	21	N
163	hsa-mir-340-5p	22.468	3	19	N
