* Block Type = 384-Well Block
* Calibration Background is expired  = Yes
* Calibration Background performed on  = 2012-12-07 13:11:03 PM EST
* Calibration FAM is expired  = Yes
* Calibration FAM performed on  = 2012-12-07 14:14:22 PM EST
* Calibration NED is expired  = Yes
* Calibration NED performed on  = 2012-12-07 14:37:51 PM EST
* Calibration ROI is expired  = Yes
* Calibration ROI performed on  = 2012-12-07 13:01:48 PM EST
* Calibration ROX is expired  = Yes
* Calibration ROX performed on  = 2012-12-07 14:25:41 PM EST
* Calibration SYBR is expired  = Yes
* Calibration SYBR performed on  = 2012-12-07 14:04:04 PM EST
* Calibration TAMRA is expired  = Yes
* Calibration TAMRA performed on  = 2012-12-07 14:46:31 PM EST
* Calibration Uniformity is expired  = Yes
* Calibration Uniformity performed on  = 2012-12-07 13:34:56 PM EST
* Calibration VIC is expired  = Yes
* Calibration VIC performed on  = 2012-12-07 13:52:46 PM EST
* Chemistry = SYBR_GREEN
* Experiment Barcode = C3006BRB
* Experiment Comments = 
* Experiment File Name = E:\untitled folder\251.eds
* Experiment Name = _C3006BRB
* Experiment Run End Time = 2013-04-13 19:40:38 PM EDT
* Experiment Type = Standard Curve
* Experiment User Name = 
* Instrument Name = AmbrosViiA7
* Instrument Serial Number = 278880816
* Instrument Type = ViiA 7
* Passive Reference = ROX
* Quantification Cycle Method = Ct
* Signal Smoothing On = false
* Stage/ Cycle where Analysis is performed = Stage 2, Step 2

[Results]
Well	Target Name	CT	Baseline Start	Baseline End	MTP
104	hsa-mir-4323	24.339	3	21	N
105	hsa-mir-339-5p	25.913	3	23	N
106	hsa-mir-501-5p	27.818	3	25	Y
107	hsa-mir-132-3p	25.171	3	22	N
108	hsa-mir-29a-3p	21.229	3	18	N
109	hsa-mir-22-5p	25.475	3	22	N
110	hsa-mir-596	24.313	3	21	N
111	hsa-mir-191-5p	20.291	3	17	N
112	hsa-mir-103a-2-5p	28.862	3	25	Y
113	hsa-let-7b-5p	20.921	3	18	N
114	hsa-mir-103a-3p	23.883	3	21	N
115	hsa-mir-489	23.096	3	20	N
116	hsa-mir-4306	25.057	3	22	N
117	hsa-mir-378a-3p	22.938	3	20	N
118	hsa-mir-30e-3p	24.424	3	21	N
119	hsa-mir-107	27.158	3	24	N
120	hsa-mir-382-5p	22.645	3	19	N
121	hsa-mir-484	20.704	3	18	N
122	hsa-mir-1281	21.041	3	18	N
123	hsa-mir-3653	27.581	3	24	N
124	hsa-mir-423-3p	23.041	3	20	N
125	hsa-mir-224-5p	25.527	3	22	N
126	hsa-mir-877-3p	23.423	3	20	N
127	hsa-mir-4732-3p	26.094	3	23	Y
128	hsa-mir-22-3p	21.095	3	18	N
129	hsa-mir-125b-5p	22.383	3	19	N
130	hsa-mir-203a	25.183	3	22	N
131	hsa-let-7i-5p	20.229	3	17	N
132	hsa-mir-454-3p	25.178	3	22	N
133	hsa-mir-3159	25.960	3	23	N
134	hsa-let-7f-1-3p	27.710	3	24	N
135	hsa-mir-548c-5p	26.651	3	24	N
136	hsa-mir-1913	23.154	3	20	N
137	hsa-mir-548e	27.562	3	24	Y
138	hsa-mir-4770	26.634	3	23	N
139	hsa-mir-186-5p	24.235	3	21	N
140	hsa-mir-10a-5p	24.473	3	21	N
141	hsa-mir-1203	24.603	3	21	N
142	hsa-mir-1280	19.139	3	16	N
143	hsa-mir-101-3p	21.629	3	18	N
144	hsa-mir-1910	23.600	3	20	N
145	hsa-mir-151a-3p	23.135	3	20	N
146	hsa-mir-196a-5p	26.149	3	23	N
147	hsa-mir-877-5p	23.543	3	20	N
148	hsa-mir-148b-3p	19.939	3	17	N
149	hsa-mir-100-5p	22.299	3	19	N
150	hsa-mir-4422	24.441	3	21	N
151	hsa-mir-18a-3p	26.797	3	24	Y
152	hsa-mir-15a-5p	22.153	3	19	N
153	hsa-mir-134	25.316	3	22	N
154	hsa-mir-421	24.274	3	21	N
155	hsa-mir-181c-5p	27.524	3	24	N
156	hsa-mir-337-5p	29.917	3	27	N
157	hsa-mir-1537	30.843	3	28	N
158	hsa-mir-7-5p	24.924	3	21	N
159	hsa-mir-139-5p	23.457	3	20	N
160	hsa-mir-551a	28.513	3	25	Y
161	hsa-mir-15a-3p	25.790	3	23	N
162	hsa-mir-339-3p	27.229	3	24	N
163	hsa-mir-340-5p	22.459	3	19	N
164	hsa-mir-30d-5p	22.046	3	19	N
165	hsa-mir-3923	26.935	3	24	N
166	hsa-let-7e-5p	24.609	3	21	N
167	hsa-mir-335-3p	27.335	3	24	N
168	hsa-mir-345-5p	26.300	3	23	N
169	hsa-mir-485-5p	28.576	3	25	N
170	hsa-mir-3183	23.530	3	20	N
171	hsa-mir-532-3p	24.183	3	21	N
172	hsa-mir-542-3p	24.592	3	21	N
173	hsa-mir-199a-3p	20.802	3	18	N
174	hsa-mir-337-3p	25.460	3	22	N
175	hsa-mir-4301	21.144	3	18	N
176	hsa-mir-381-3p	27.140	3	24	N
177	hsa-mir-412	26.621	3	24	N
178	hsa-mir-505-3p	24.403	3	21	N
179	hsa-mir-136-3p	26.856	3	24	N
180	hsa-mir-363-3p	27.210	3	24	Y
181	hsa-mir-1301	25.683	3	22	N
182	hsa-let-7g-3p	25.048	3	22	N
183	hsa-mir-598	26.305	3	23	N
184	hsa-mir-221-3p	21.815	3	18	N
185	hsa-mir-28-3p	23.920	3	21	N
186	hsa-mir-629-3p	25.276	3	22	N
187	hsa-mir-4267	26.136	3	23	N
188	hsa-mir-3131	22.518	3	19	N
189	hsa-mir-124-3p	26.699	3	23	N
190	hsa-mir-155-5p	27.451	3	24	N
191	hsa-mir-486-3p	25.134	3	22	N
192	hsa-mir-26a-5p	18.790	3	15	N
193	hsa-mir-98-5p	26.902	3	24	N
194	hsa-mir-144-3p	23.118	3	20	N
195	hsa-mir-20a-5p	20.182	3	17	N
196	hsa-mir-195-5p	19.084	3	16	N
197	hsa-mir-3191-3p	24.914	3	22	N
198	hsa-mir-4454	20.746	3	17	N
199	hsa-mir-766-3p	21.577	3	18	N
200	hsa-mir-99b-5p	23.261	3	20	N
201	hsa-mir-140-5p	27.477	3	24	N
202	hsa-let-7d-3p	22.343	3	19	N
203	hsa-mir-328	19.479	3	16	N
204	hsa-mir-652-3p	23.460	3	20	N
205	hsa-mir-133a	29.734	3	26	Y
206	hsa-mir-379-5p	26.788	3	24	N
207	hsa-mir-27a-3p	17.608	3	14	N
208	hsa-mir-664a-3p	26.291	3	23	N
209	hsa-mir-185-5p	21.639	3	18	N
210	hsa-mir-519b-5p	24.819	3	21	N
211	hsa-mir-4258	24.350	3	21	N
212	hsa-mir-141-3p	29.170	3	26	N
213	hsa-mir-370	25.608	3	22	Y
214	hsa-let-7f-2-3p	28.201	3	25	N
215	hsa-mir-23b-3p	21.709	3	19	N
216	hsa-mir-378h	27.862	3	25	N
217	hsa-mir-122-5p	17.779	3	15	N
218	hsa-mir-424-3p	26.848	3	24	N
219	hsa-mir-542-5p	28.936	3	26	N
220	hsa-mir-433	24.797	3	22	N
221	hsa-mir-140-3p	24.238	3	21	N
222	hsa-mir-1976	24.195	3	21	N
223	hsa-mir-24-3p	20.265	3	17	N
224	hsa-let-7d-5p	21.504	3	18	N
225	hsa-mir-215	27.610	3	24	N
226	hsa-mir-548d-5p	26.083	3	23	N
227	hsa-mir-130b-3p	23.760	3	21	N
228	hsa-mir-1183	22.462	3	19	N
229	hsa-let-7a-5p	23.825	3	20	N
230	hsa-mir-4505	21.793	3	18	N
231	hsa-mir-208a	18.859	3	16	N
232	hsa-mir-211-5p	30.582	3	27	N
233	hsa-mir-1247-5p	23.296	3	20	N
